text,filename,,,
at spise,d0-l09-v02.mp3,,,
at drikke,d0-l09-v03.mp3,,,
morgenmad,d0-l09-v04.mp3,,,
frokost,d0-l09-v05.mp3,,,
aftensmad,d0-l09-v06.mp3,,,
at arbejde,d0-l09-v07.mp3,,,
at læse,d0-l09-v08.mp3,,,
at sove,d0-l09-v09.mp3,,,
at gå,d0-l09-v10.mp3,,,
om morgenen,d0-l09-v11.mp3,,,
om aftenen,d0-l09-v12.mp3,,,
altid,d0-l09-v13.mp3,,,
aldrig,d0-l09-v14.mp3,,,
at cykle (cykler),d0-l09-v15.mp3,,,
et arbejde,d0-l09-v16.mp3,,,
en pause,d0-l09-v17.mp3,,,
hjem,d0-l09-v18.mp3,,,
tidligt,d0-l09-v19.mp3,,,
sent,d0-l09-v20.mp3,,,
en hverdag,d0-l09-v21.mp3,,,
en aften,d0-l09-v22.mp3,,,
sammen,d0-l09-v23.mp3,,,
jeg arbejder,d0-l09-l7.mp3,,,
"Min hverdag Jeg står op klokken syv og spiser morgenmad. Om morgenen drikker jeg kaffe. Jeg arbejder fra otte til fire. Om aftenen læser jeg en bog, og jeg sover klokken elleve.",d0-l09-r9.mp3,,,
jeg står op klokken syv,d0-l09-l11.mp3,,,
Jeg cykler til mit arbejde klokken syv. Klokken tolv spiser jeg frokost og har en pause. Klokken fire cykler jeg hjem.,d0-l09-r12.mp3,,,
jeg cykler hjem,d0-l09-l13.mp3,,,
"Nej, om aftenen læser jeg en bog. Jeg drikker te, og jeg sover klokken ti.",d0-l09-r16.mp3,,,
I går var jeg hjemme. Jeg lavede mad.,d0-l10-a.mp3,,,
"I går I går var det søndag. Jeg stod op klokken ni og lavede kaffe. Om eftermiddagen gik jeg en tur i byen. Jeg købte brød og mælk. Om aftenen så jeg en film. Det var en god dag! I går drak jeg te om aftenen. Jeg læste en bog, og jeg sov klokken elleve. I sidste uge arbejdede jeg meget. Om eftermiddagen gik jeg en tur med min bror. Vi købte kager i et bageri. Og du? Hvad lavede du i går? Var du hjemme? Købte du mad? Så du en film? Stod du tidligt op? I går var det lørdag — weekend! Jeg stod op klokken ti. Om morgenen drak jeg kaffe, og jeg spiste brød med ost. Om eftermiddagen så jeg en film med min kone. Om aftenen lavede jeg aftensmad, og vi spiste klokken syv. I sidste uge var jeg også i København. Jeg gik en tur i byen, og jeg købte en bog. Om aftenen læste jeg min bog, og jeg drak te. Det var en god uge! Og i går? I går lavede jeg kaffe, og jeg så en god film hjemme. Det var en god dag! Dialog: Hvad lavede du i går? — Hej! Hvad lavede du i går? — I går var det søndag. Jeg stod op klokken ti! — Det var sent! — Ja! Om morgenen drak jeg kaffe, og jeg spiste brød med ost. — Var du hjemme? — Nej, om eftermiddagen gik jeg en tur i parken. Og du? — Jeg arbejdede meget i går. Om aftenen så jeg en film. — Var filmen god? — Ja! Og jeg drak te og spiste en kage. — Købte du kagen i et bageri? — Ja, jeg købte to kager. De var billige! — Sov du godt i nat? — Ja, jeg sov godt. I sidste uge var jeg i København. Jeg købte en bog. — Læste du bogen? — Ja, jeg læste den i går. Det var en god dag!",d0-l10-t.mp3,,,
I går var jeg hjemme.,d0-l10-c1.mp3,,,
Jeg arbejdede i går.,d0-l10-c2.mp3,,,
Vi købte mad.,d0-l10-c3.mp3,,,
Hun gik hjem.,d0-l10-c4.mp3,,,
Jeg drak te og læste en bog.,d0-l10-c5.mp3,,,
Jeg stod op klokken ni.,d0-l10-c6.mp3,,,
i går,d0-l10-v01.mp3,,,
var,d0-l10-v02.mp3,,,
havde,d0-l10-v03.mp3,,,
arbejdede,d0-l10-v04.mp3,,,
boede,d0-l10-v05.mp3,,,
lavede,d0-l10-v06.mp3,,,
købte,d0-l10-v07.mp3,,,
gik,d0-l10-v08.mp3,,,
så,d0-l10-v09.mp3,,,
spiste,d0-l10-v10.mp3,,,
i sidste uge,d0-l10-v11.mp3,,,
en film,d0-l10-v14.mp3,,,
stod op,d0-l10-v16.mp3,,,
om eftermiddagen,d0-l10-v17.mp3,,,
drak,d0-l10-v18.mp3,,,
sov,d0-l10-v19.mp3,,,
læste,d0-l10-v20.mp3,,,
meget,d0-l10-v22.mp3,,,
i nat,d0-l10-v23.mp3,,,
I går I går var det søndag. Jeg stod op klokken ni og lavede kaffe. Om eftermiddagen gik jeg en tur i byen. Jeg købte brød og mælk. Om aftenen så jeg en film. Det var en god dag!,d0-l10-r9.mp3,,,
jeg lavede mad,d0-l10-l11.mp3,,,
I sidste uge arbejdede jeg meget. Om eftermiddagen gik jeg en tur med min bror. Vi købte kager i et bageri.,d0-l10-r12.mp3,,,
jeg drak te om aftenen,d0-l10-l13.mp3,,,
"Nej, om eftermiddagen gik jeg en tur i parken.",d0-l10-r16.mp3,,,
Det regner i dag. Det er koldt.,d0-l11-a.mp3,,,
"Vejret i Danmark I Danmark regner det meget. Om vinteren er det koldt, og det sner. Om sommeren er det varmt, og solen skinner. Om efteråret blæser det. Danskerne siger: Der findes ikke dårligt vejr — kun forkert tøj! Der er mange skyer i dag, og det regner. Jeg har en paraply og varmt tøj. Om foråret er det dejligt. Solen skinner, og det regner lidt. Om sommeren er vejret godt, og om vinteren er der sne. I dag er vejret dårligt, men det er okay. Jeg har min paraply! I morgen skinner solen. — Hvordan er vejret i dag? — Det regner, og det blæser. — Har du en paraply? — Ja! Og jeg har varmt tøj. — Godt! Hav en god dag! Om vinteren har jeg varmt tøj. Det sner, og det er koldt — men det er også dejligt! Om efteråret regner det, og det blæser. Om sommeren skinner solen. Det er varmt og dejligt — en god dag i Danmark! I morgen er vejret godt. Solen skinner, og det er varmt. Vi ses i parken! Dialog: Vejret i morgen — Hvordan er vejret i dag? — Det sner! Det er koldt. — Sner det? Det er dejligt! — Ja, men det blæser også. — Har du varmt tøj? — Ja, jeg har varmt tøj. — Hvordan er vejret i morgen? — I morgen skinner solen, men det er koldt. — Om vinteren er det altid koldt i Danmark! — Ja, og om sommeren regner det tit. — Fire årstider: forår, sommer, efterår og vinter — Danmark har fire årstider! — Der findes ikke dårligt vejr … — Kun forkert tøj! Ha ha! — Vi ses i parken i morgen. Solen skinner, og vi drikker kaffe. — Ja! Men jeg tager min paraply — det er Danmark!",d0-l11-t.mp3,,,
Det regner i dag.,d0-l11-c1.mp3,,,
Det er koldt om vinteren.,d0-l11-c2.mp3,,,
Solen skinner!,d0-l11-c3.mp3,,,
Det blæser meget.,d0-l11-c4.mp3,,,
Der er mange skyer i dag.,d0-l11-c5.mp3,,,
Jeg har en paraply og varmt tøj.,d0-l11-c6.mp3,,,
vejret,d0-l11-v01.mp3,,,
en sol,d0-l11-v02.mp3,,,
regn,d0-l11-v03.mp3,,,
sne,d0-l11-v04.mp3,,,
vind,d0-l11-v05.mp3,,,
det regner,d0-l11-v06.mp3,,,
det sner,d0-l11-v07.mp3,,,
det blæser,d0-l11-v08.mp3,,,
koldt,d0-l11-v09.mp3,,,
varmt,d0-l11-v10.mp3,,,
et forår,d0-l11-v11.mp3,,,
en sommer,d0-l11-v12.mp3,,,
et efterår,d0-l11-v13.mp3,,,
en vinter,d0-l11-v14.mp3,,,
en sky,d0-l11-v15.mp3,,,
en paraply,d0-l11-v16.mp3,,,
tøj,d0-l11-v17.mp3,,,
dårligt,d0-l11-v18.mp3,,,
dejligt,d0-l11-v19.mp3,,,
men,d0-l11-v20.mp3,,,
tit,d0-l11-v21.mp3,,,
at skinne (solen skinner),d0-l11-v22.mp3,,,
en årstid,d0-l11-v23.mp3,,,
det er koldt,d0-l11-l5.mp3,,,
"Vejret i Danmark I Danmark regner det meget. Om vinteren er det koldt, og det sner. Om sommeren er det varmt, og solen skinner. Om efteråret blæser det. Danskerne siger: Der findes ikke dårligt vejr — kun forkert tøj!",d0-l11-r9.mp3,,,
det blæser meget,d0-l11-l11.mp3,,,
"Der er mange skyer i dag, og det regner. Jeg har en paraply og varmt tøj.",d0-l11-r12.mp3,,,
jeg har en paraply,d0-l11-l13.mp3,,,
— Hvordan er vejret i dag? — Det sner! Det er koldt.,d0-l11-r16.mp3,,,
Det koster femogtyve kroner i alt.,d0-l67-a.mp3,,,
"På markedet — Hej! Hvad koster æblerne? — De koster tolv kroner per kilo. — Og appelsinerne? — Femten kroner. Men du får to kilo for femogtyve! — Godt tilbud! Jeg tager to kilo appelsiner og et kilo æbler. — Det bliver syvogtredive kroner i alt. — Værsgo — halvtreds kroner. — Og tretten kroner tilbage. Tak, og god dag! Senere ringer Amir til sin ven: — Hej! Hvad er dit nye nummer? — Det er 23 45 67 89: treogtyve, femogfyrre, syvogtres, niogfirs. — Vent — treogtyve … femogfyrre … Ja, nu har jeg det! — Godt. Ring i aften — jeg er hjemme efter klokken atten. Amirs tal-dag Amir tæller penge om morgenen: han har halvtreds kroner. I butikken koster et brød femten kroner, og mælk koster elleve kroner. Det bliver seksogtyve kroner i alt. Han får fireogtyve kroner tilbage. Bussen er nummer sytten, og den kommer klokken atten. Amirs hus har nummer tredive, og hans ven bor i nummer fyrre. Om aftenen ringer Amir til vennen. De taler om et godt tilbud: tre kilo æbler for tyve kroner! I morgen køber de seks kilo sammen — det er kun fyrre kroner. Tal, tal, tal: tretten, fjorten, femten … tyve, tredive, fyrre, halvtreds! Amir tæller hver dag, og nu kan han tallene på dansk.",d0-l67-t.mp3,,,
"elleve, tolv, tretten … tyve",d0-l67-c1.mp3,,,
enogtyve = ۲۱,d0-l67-c2.mp3,,,
Det koster femoghalvfjerds kroner.,d0-l67-c3.mp3,,,
Mit nummer er 12 34 56 78.,d0-l67-c4.mp3,,,
tretten,d0-l67-v03.mp3,,,
fjorten,d0-l67-v04.mp3,,,
femten,d0-l67-v05.mp3,,,
seksten,d0-l67-v06.mp3,,,
sytten,d0-l67-v07.mp3,,,
atten,d0-l67-v08.mp3,,,
nitten,d0-l67-v09.mp3,,,
tyve,d0-l67-v10.mp3,,,
tredive,d0-l67-v11.mp3,,,
fyrre,d0-l67-v12.mp3,,,
hundrede,d0-l67-v13.mp3,,,
per kilo,d0-l67-v14.mp3,,,
i alt,d0-l67-v15.mp3,,,
et tilbud,d0-l67-v16.mp3,,,
tilbage,d0-l67-v17.mp3,,,
et nummer,d0-l67-v18.mp3,,,
halvtreds,d0-l67-v20.mp3,,,
at få (får),d0-l67-v21.mp3,,,
det bliver,d0-l67-v22.mp3,,,
kun,d0-l67-v23.mp3,,,
"— Det bliver syvogtredive kroner i alt. — Værsgo — halvtreds kroner. — Og tretten kroner tilbage. Tak, og god dag!",d0-l67-r1.mp3,,,
femogtyve,d0-l67-l8.mp3,,,
det bliver tretten kroner tilbage,d0-l67-l9.mp3,,,
syvoghalvfjerds,d0-l67-l10.mp3,,,
"I butikken koster et brød femten kroner, og mælk koster elleve kroner.",d0-l67-r13.mp3,,,
Kan du hjælpe mig? Jeg hjælper dig gerne.,d0-l68-a.mp3,,,
"En lille kærlighedshistorie Amir ser Lena på sprogskolen hver dag. Han kan godt lide hende, men han siger ikke noget. En dag spørger Lena: «Kan du hjælpe mig med grammatikken?» «Ja!» siger Amir. «Jeg hjælper dig gerne.» De læser sammen hver torsdag. Lena forklarer verberne for ham, og han hjælper hende med udtalen. Efter en måned inviterer han hende på kaffe. «Jeg vil gerne invitere dig — min ven har anbefalet en hyggelig café til os.» Lena smiler: «Gerne! Men du betaler — grammatikken var gratis for dig!» Nu ser klassen dem sammen hver dag. Kærlighed på dansk — den begynder tit med et godt spørgsmål! Dialog: Kan du hjælpe mig? — Hej Amir! Kan du hjælpe mig med dansk? — Ja, jeg hjælper dig gerne! Hvad er det? — Verberne! Hvad er et verbum? Jeg læser dem igen og igen. — Okay. Jeg forklarer dem for dig. — Tak! Og udtalen? — Lena hjælper os med udtalen. Kender du hende? — Ja, jeg kender hende! Hun er god. — Vi læser sammen i morgen. Min ven kommer også — kender du ham? — Nej, jeg kender ham ikke. — Han hedder Omar. Jeg inviterer jer på kaffe — jeg betaler! — Tak! Vi elsker kaffe. Og Lena? Inviterer du hende? — Ja! Jeg inviterer hende og dig og Omar. Jeg inviterer jer alle! — Du er en god ven. Vi ses i morgen!",d0-l68-t.mp3,,,
Kan du hjælpe mig?,d0-l68-c1.mp3,,,
Jeg elsker dig.,d0-l68-c2.mp3,,,
Hun ringer til ham.,d0-l68-c3.mp3,,,
Vi besøger dem i morgen.,d0-l68-c4.mp3,,,
mig,d0-l68-v01.mp3,,,
dig,d0-l68-v02.mp3,,,
ham,d0-l68-v03.mp3,,,
hende,d0-l68-v04.mp3,,,
os,d0-l68-v05.mp3,,,
jer,d0-l68-v06.mp3,,,
dem,d0-l68-v07.mp3,,,
at kende,d0-l68-v08.mp3,,,
at elske,d0-l68-v09.mp3,,,
at hjælpe med,d0-l68-v10.mp3,,,
at forklare,d0-l68-v11.mp3,,,
at invitere,d0-l68-v12.mp3,,,
at anbefale,d0-l68-v13.mp3,,,
udtale,d0-l68-v14.mp3,,,
at betale,d0-l68-v15.mp3,,,
at smile,d0-l68-v16.mp3,,,
kærlighed,d0-l68-v17.mp3,,,
en historie,d0-l68-v18.mp3,,,
gerne,d0-l68-v19.mp3,,,
alle,d0-l68-v20.mp3,,,
at komme (kommer),d0-l68-v21.mp3,,,
et verbum (verberne),d0-l68-v22.mp3,,,
En dag spørger Lena: «Kan du hjælpe mig med grammatikken?» «Ja!» siger Amir. «Jeg hjælper dig gerne.»,d0-l68-r1.mp3,,,
jeg elsker dig,d0-l68-l8.mp3,,,
hun hjælper ham med udtalen,d0-l68-l9.mp3,,,
"— Min ven kommer også — kender du ham? — Nej, jeg kender ham ikke.",d0-l68-r13.mp3,,,
Klokken er halv tre. Vi ses kvart over fire.,d0-l69-a.mp3,,,
"Amirs ugeplan Min uge har en fast rytme. Om mandagen og om onsdagen går jeg på sprogskole fra halv ni til tolv. Om tirsdagen arbejder jeg fra kvart over otte til fire. Om torsdagen mødes madklubben klokken halv seks — vi laver mad og taler dansk. Om fredagen henter jeg børnene tidligt, fem minutter i to, og vi går i svømmehallen. I weekenden er der ingen plan — og det er også en slags plan! Men på lørdag er det anderledes: Vi skal til fødselsdag klokken kvart i tre. Min datter spørger: «Hvornår går vi?» Jeg svarer: «Bussen kommer ti minutter over to, så vi går halv to hjemmefra.» «Halv to — er det halv en time før to eller efter to?» «Før tre og efter et! Halv to er halvanden time efter tolv. Dansk tid, min ven — du lærer det!» Dialog: Hvornår mødes vi? — Hej Sara! Skal vi lave mad sammen på torsdag? — Ja! Hvornår mødes vi? — Klokken halv seks. Madklubben begynder præcis halv seks. — Halv seks — er det fem tredive? — Ja, præcis! Og vi spiser kvart i syv. — Godt. Om torsdagen henter jeg børnene klokken tre. — Kommer du med bussen? — Ja, bussen kommer ti minutter over fem. Jeg går hjemmefra klokken fem. — Perfekt. Og på lørdag? Skal vi i svømmehallen? — Ja! Klokken kvart over ti. — Hvornår står du op om lørdagen? — Sent! Klokken halv ni. Om mandagen står jeg op kvart i syv — det er tidligt! — En fast rytme er god. Vi ses på torsdag halv seks! — Ja, vi ses!",d0-l69-t.mp3,,,
Klokken er kvart over to.,d0-l69-c1.mp3,,,
Klokken er halv tre.,d0-l69-c2.mp3,,,
Klokken er kvart i tre.,d0-l69-c3.mp3,,,
Bussen kommer ti minutter over syv.,d0-l69-c4.mp3,,,
kvart over,d0-l69-v01.mp3,,,
kvart i,d0-l69-v02.mp3,,,
halv,d0-l69-v03.mp3,,,
"et minut, minutter",d0-l69-v04.mp3,,,
over,d0-l69-v05.mp3,,,
i (om tid),d0-l69-v06.mp3,,,
en ugeplan,d0-l69-v07.mp3,,,
en rytme,d0-l69-v08.mp3,,,
fast,d0-l69-v09.mp3,,,
om mandagen,d0-l69-v10.mp3,,,
på mandag,d0-l69-v11.mp3,,,
en svømmehal,d0-l69-v14.mp3,,,
hjemmefra,d0-l69-v15.mp3,,,
halvanden,d0-l69-v16.mp3,,,
en fødselsdag,d0-l69-v17.mp3,,,
at svare,d0-l69-v18.mp3,,,
hvornår,d0-l69-v19.mp3,,,
at mødes,d0-l69-v20.mp3,,,
at begynde (begynder),d0-l69-v21.mp3,,,
præcis,d0-l69-v22.mp3,,,
at hente (henter),d0-l69-v23.mp3,,,
"«Bussen kommer ti minutter over to, så vi går halv to hjemmefra.»",d0-l69-r1.mp3,,,
klokken er halv tre,d0-l69-l8.mp3,,,
kvart over fire,d0-l69-l9.mp3,,,
"— Klokken halv seks. — Halv seks — er det fem tredive? — Ja, præcis!",d0-l69-r13.mp3,,,
kvart over otte,d0-l69-l16.mp3,,,
Hvad betyder det? Kan du sige det igen?,d0-l70-a.mp3,,,
"En morgen på sprogskolen Klokken er fem minutter over ni. Amir åbner døren stille. — Undskyld, jeg kommer for sent. Bussen var forsinket. — Det er okay, sæt dig ned. Vi taler om ugeplaner. Læreren skriver et ord på tavlen: «hverdag». — Hvad betyder det? spørger Sara. — Det betyder mandag til fredag — de almindelige dage. Hverdag! — Hvordan staver man til det? spørger Amir. — H-V-E-R-D-A-G. Skriv det i jeres hæfter. — Kan du sige det igen — lidt langsommere? — Selvfølgelig: H … V … E … R … D … A … G. Godt spørgsmål, Amir! Efter pausen laver de opgaver to og to. Amir hjælper Sara med tallene, og hun hjælper ham med udtalen. Klokken tolv siger læreren: — Godt arbejde i dag! Vi ses i morgen — og husk: Den, der spørger, lærer! En god elev Amir går på sprogskole hver dag. Klasseværelset har en tavle, mange hæfter og mange blyanter. Læreren skriver nye ord på tavlen, og Amir skriver dem i et hæfte. Amir spørger altid: «Hvad betyder det?» og «Kan du sige det igen — langsommere?» Det er godt at spørge. I pausen drikker Amir kaffe og taler dansk med Sara. De laver opgaver to og to. Sara er god til tal, og Amir er god til udtale. De hjælper hinanden. Amir kommer aldrig for sent — kun en gang, og bussen er tit forsinket! Om aftenen læser han de nye ord igen. Stille og roligt lærer han dansk. Den, der spørger, lærer!",d0-l70-t.mp3,,,
Hvad betyder det?,d0-l70-c1.mp3,,,
Kan du sige det igen?,d0-l70-c2.mp3,,,
Hvordan staver man til det?,d0-l70-c3.mp3,,,
"Undskyld, jeg kommer for sent.",d0-l70-c4.mp3,,,
et klasseværelse,d0-l70-v01.mp3,,,
en lærer,d0-l70-v02.mp3,,,
at betyde,d0-l70-v03.mp3,,,
langsommere,d0-l70-v05.mp3,,,
at forstå,d0-l70-v06.mp3,,,
at stave,d0-l70-v07.mp3,,,
at udtale,d0-l70-v08.mp3,,,
en tavle,d0-l70-v09.mp3,,,
et hæfte,d0-l70-v10.mp3,,,
en blyant,d0-l70-v11.mp3,,,
en opgave,d0-l70-v12.mp3,,,
for sent,d0-l70-v14.mp3,,,
forsinket,d0-l70-v15.mp3,,,
at sætte sig ned,d0-l70-v16.mp3,,,
stille,d0-l70-v17.mp3,,,
to og to,d0-l70-v18.mp3,,,
at spørge (spørger),d0-l70-v19.mp3,,,
at skrive (skriver),d0-l70-v20.mp3,,,
et ord,d0-l70-v21.mp3,,,
hinanden,d0-l70-v22.mp3,,,
at lære (lærer),d0-l70-v23.mp3,,,
"— Undskyld, jeg kommer for sent. Bussen var forsinket. — Det er okay, sæt dig ned.",d0-l70-r1.mp3,,,
hvad betyder det,d0-l70-l8.mp3,,,
kan du tale langsommere,d0-l70-l9.mp3,,,
"Sara er god til tal, og Amir er god til udtale. De hjælper hinanden.",d0-l70-r13.mp3,,,
Udfyld blanketten og skriv under nederst.,d0-l71-a.mp3,,,
"Hos Borgerservice — Goddag! Jeg vil gerne have et sundhedskort. — Selvfølgelig. Udfyld denne blanket. Har du dit CPR-nummer? — Ja, det er 040590-1234. — Tak. Hvad er din adresse? — Parkvej 12, anden sal, 8000 Aarhus C. — Og dit telefonnummer? — Det er 23 45 67 89. — Kan du stave dit efternavn? — Ja: A-H-M-A-D-I. — Perfekt. Kryds af her, om du vil have en læge tæt på din bolig, og skriv under nederst. — Er det alt? — Ja! Kortet kommer med posten om to uger. Hav en god dag! — Tusind tak for hjælpen! Amir udfylder en blanket Amir får et brev fra kommunen. I brevet er der en blanket. Han skal udfylde den. Først skriver han fornavn og efternavn: Amir Ahmadi. Så skriver han adressen: Parkvej 12, anden sal, 8000 Aarhus C. Han skriver også postnummer, fødselsdato og CPR-nummer. Så krydser han af: ja tak til en læge tæt på boligen. Til sidst skriver han under nederst på blanketten. Han sender blanketten med posten. Om to uger kommer et nyt sundhedskort. En blanket, ti minutter, færdig! I Danmark er der mange blanketter — og nu kan Amir udfylde dem alle.",d0-l71-t.mp3,,,
Hvad er din adresse?,d0-l71-c1.mp3,,,
Hvornår er du født?,d0-l71-c2.mp3,,,
"Udfyld blanketten, tak.",d0-l71-c3.mp3,,,
Skriv under her.,d0-l71-c4.mp3,,,
en blanket,d0-l71-v01.mp3,,,
en oplysning,d0-l71-v02.mp3,,,
et fornavn,d0-l71-v03.mp3,,,
et efternavn,d0-l71-v04.mp3,,,
en adresse,d0-l71-v05.mp3,,,
et postnummer,d0-l71-v06.mp3,,,
en fødselsdato,d0-l71-v07.mp3,,,
født,d0-l71-v08.mp3,,,
et CPR-nummer,d0-l71-v09.mp3,,,
en underskrift,d0-l71-v10.mp3,,,
at udfylde,d0-l71-v11.mp3,,,
at skrive under,d0-l71-v12.mp3,,,
at krydse af,d0-l71-v13.mp3,,,
et sundhedskort,d0-l71-v14.mp3,,,
en bolig,d0-l71-v15.mp3,,,
nederst,d0-l71-v16.mp3,,,
med posten,d0-l71-v17.mp3,,,
en sal,d0-l71-v18.mp3,,,
et brev,d0-l71-v19.mp3,,,
en kommune,d0-l71-v20.mp3,,,
først,d0-l71-v21.mp3,,,
til sidst,d0-l71-v22.mp3,,,
at sende (sender),d0-l71-v23.mp3,,,
— Er det alt? — Ja! Kortet kommer med posten om to uger.,d0-l71-r1.mp3,,,
hvad er din adresse,d0-l71-l8.mp3,,,
Han sender blanketten med posten. Om to uger kommer et nyt sundhedskort.,d0-l71-r13.mp3,,,
"Husk at tjekke ud, når du står af.",d0-l72-a.mp3,,,
"Amirs første togtur alene Amir skal til København for at besøge sin fætter. På stationen kigger han på tavlen: «København H — spor 4 — 10.42». Han tjekker ind med sit rejsekort og finder en plads ved vinduet. Efter tyve minutter siger højttaleren noget, men det går for hurtigt. Amir spørger kvinden ved siden af: — Undskyld, hvad sagde de? — Toget er lidt forsinket. Vi holder her i ti minutter. — Tak! Og … skal jeg skifte tog? — Nej, det her tog kører direkte til København H. — Dejligt. Jeg er lidt nervøs — det er min første lange tur alene. — Det går fint! Husk bare at tjekke ud, når du står af. I København venter fætteren på perronen. — Velkommen! Var turen okay? — Ja! Toget var forsinket, men jeg forstod højttaleren — næsten. Og jeg huskede at tjekke ud! — Så er du næsten dansker nu! Dialog: Ved stoppestedet — Undskyld, kører bus 5A til stationen? — Ja, den kører direkte. Den kommer om syv minutter. — Tak! Skal jeg tjekke ind? — Ja, tjek ind med dit rejsekort, når du står på. — Og hvor skal jeg stå af? — Ved stationen — det er det sidste stoppested. — Hvor mange zoner er det? — To zoner. — Tak for hjælpen! I bussen: — Undskyld, er den plads fri? — Ja, værsgo! — Tak. Jeg skal til København med toget. Toget afgår fra spor 2 klokken ti. — Så har du god tid. Husk at tjekke ud! — Ja! Jeg husker det altid nu — jeg glemmer det aldrig! — Ha! Så er du næsten dansker. God tur! — Tak!",d0-l72-t.mp3,,,
